,Age,Gender,Quantity,Price,Discount,Product Rating,high_return_risk,payment_mode,Category_Dresses,Category_Ethnic Wear,Category_Formal Wear,Category_Jackets,Category_Jeans,Category_Shirts,Category_Shorts,Category_Skirts,Category_Sleepwear,Category_Suits,Category_Sweaters,Category_T-shirts,Category_Trousers,Category_Undergarments,State_Arunachal Pradesh,State_Assam,State_Bihar,State_Chhattisgarh,State_Goa,State_Gujarat,State_Haryana,State_Himachal Pradesh,State_Jharkhand,State_Karnataka,State_Kerala,State_Madhya Pradesh,State_Maharashtra,State_Manipur,State_Meghalaya,State_Mizoram,State_Nagaland,State_Odisha,State_Punjab,State_Rajasthan,State_Sikkim,State_Tamil Nadu,State_Telangana,State_Tripura,State_Uttar Pradesh,State_Uttarakhand,State_West Bengal,Brand_H&M,Brand_Levie's,Brand_Nike,Brand_Pantaloons,Brand_Puma,Brand_Raymond,Brand_Zudio,Total_Amount,Effective_Price
2172,18,0,1.0103874949354725,0.4949435620701073,1.3901768289402885,3.0,Yes,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5000847858144553,0.488062971353877
2173,42,1,1.505425258215614,-0.5567747311406335,-0.7188747100223545,1.5,No,Online Payment,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8381827433953172,-0.5607772438745985
2174,53,1,0.0203119683751894,-0.1233743355867568,-0.7188747100223545,3.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.0025059756027482082,-0.1242612424839481
2175,20,1,-0.47472579490495215,-0.4527586362077031,0.6871596492860741,3.0,No,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21493620347378392,-0.44964746155102586
2176,30,1,0.0203119683751894,-1.2213220043232444,1.3901768289402885,4.5,Yes,Cash on Delivery,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.024807453927736672,-1.2043434688123935
2177,58,0,1.0103874949354725,1.5177684955772563,-0.015857530368140194,1.5,Yes,Online Payment,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.5335343081382848,1.5180091761773606
2178,65,1,1.0103874949354725,1.2635069301856487,-1.4218918896765689,2.5,Yes,Cash on Delivery,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.2766316020238866,1.2814726327514598
2179,27,1,0.0203119683751894,0.04420715069407554,1.3901768289402885,5.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0008979342468552945,0.04359259312839179
2180,47,0,-0.47472579490495215,0.1019938701012591,-1.4218918896765689,2.0,No,Cash on Delivery,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.04841912105925266,0.10344411266819616
2181,36,1,-0.9697635581850936,0.6220743447659112,-0.015857530368140194,1.5,No,Online Payment,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.6032650300358507,0.6221729903940448
2182,21,1,1.505425258215614,-1.1115272374495957,-0.015857530368140194,3.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-1.6733211784512456,-1.1117034982188243
2183,54,1,1.505425258215614,0.4718288743072339,-1.4218918896765689,1.5,Yes,Cash on Delivery,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.7103031049375501,0.4785377708041607
2184,40,1,1.0103874949354725,-1.2386580201453996,-1.4218918896765689,5.0,No,Online Payment,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-1.2515245740564425,-1.2562703980746754
2185,60,0,-0.9697635581850936,1.1363761474898448,1.3901768289402885,5.0,Yes,Online Payment,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-1.1020161762264207,1.1205785095978367
2186,32,0,-1.4648013214652351,-0.12915300752747516,-0.7188747100223545,2.0,Yes,Online Payment,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18918349609745508,-0.13008145583582345
2187,36,0,-1.4648013214652351,-0.8572656720579881,-0.015857530368140194,1.5,Yes,Online Payment,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.255723889277324,-0.8574016132222704
2188,59,0,0.0203119683751894,1.1248188036084081,1.3901768289402885,1.0,Yes,Online Payment,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.022847283966712362,1.1091818332330807
2189,35,0,0.5153497316553309,-1.261772707908273,-1.4218918896765689,3.5,No,Online Payment,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6502542264305488,-1.2797137517081731
2190,42,0,-0.9697635581850936,-1.3657888028412033,-1.4218918896765689,3.5,Yes,Cash on Delivery,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1.3244922091726445,-1.3852088430589131
2191,28,1,0.0203119683751894,1.6969073257395255,0.6871596492860741,2.0,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.03446752793604846,1.685246863311264
2192,43,0,1.505425258215614,-0.579889418903507,-1.4218918896765689,2.0,No,Online Payment,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.8729801781893144,-0.5881348195199886
2193,52,0,-0.9697635581850936,-0.9092737195244532,-1.4218918896765689,2.5,No,Cash on Delivery,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8817805176102286,-0.922202608797332
2194,43,1,-0.9697635581850936,-0.6203401224885354,0.6871596492860741,2.5,Yes,Online Payment,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.601583244469459,-0.6160773954784624
2195,44,0,0.0203119683751894,0.1019938701012591,1.3901768289402885,1.5,Yes,Cash on Delivery,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0020716962639599503,0.10057597495217194
2196,59,0,0.5153497316553309,0.2060099650341895,1.3901768289402885,4.0,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.10616718019869367,0.20314606223497622
2198,53,1,0.0203119683751894,0.30424738802640156,1.3901768289402885,4.5,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.006179863323826247,0.30001781133540245
